	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1	 0.000000e+00	1.5075436	0.994	0.613	 0.000000e+00	0	HMGN2
2	2.540639e-302	1.3042351	0.829	0.068	6.165368e-298	0	TYMS
3	3.634694e-288	1.4004050	0.954	0.350	8.820312e-284	0	HMGB2
4	4.682647e-283	1.2944271	0.863	0.268	1.136338e-278	0	PCNA
5	5.487089e-228	1.2082022	0.917	0.291	1.331552e-223	0	H1FX
6	6.451446e-173	1.3852644	0.977	0.674	1.565572e-168	1	MYLK
7	2.289916e-131	1.3485152	0.995	0.935	5.556939e-127	1	CRYGS
8	1.473733e-108	1.0312869	0.995	0.787	3.576309e-104	1	MT1X
9	 4.514485e-72	0.9229995	0.509	0.151	 1.095530e-67	1	RTN1
10	 2.238505e-35	0.9106388	0.574	0.297	 5.432181e-31	1	BCYRN1
11	1.315731e-144	1.1786919	0.953	0.790	3.192884e-140	2	HSPA1B
12	4.191139e-142	1.2302514	0.972	0.850	1.017064e-137	2	HSPA1A
13	1.258043e-121	1.0558002	0.955	0.769	3.052893e-117	2	DNAJB1
14	 1.088953e-60	0.7012801	0.965	0.719	 2.642561e-56	2	EGR1
15	 2.822036e-52	0.8774770	0.348	0.082	 6.848235e-48	2	HSPA6
16	 3.410830e-98	1.3977034	0.730	0.250	 8.277061e-94	3	NPB
17	 6.011644e-85	0.9600004	0.992	0.937	 1.458846e-80	3	CRYGS
18	 2.373630e-69	1.0963730	0.667	0.246	 5.760087e-65	3	FN1
19	 1.149376e-66	0.9999813	0.656	0.230	 2.789191e-62	3	SCGB1D2
20	 2.166738e-64	1.0843553	0.418	0.069	 5.258024e-60	3	KLK4
21	 2.019796e-95	0.9158457	0.980	0.758	 4.901439e-91	4	BTG2
22	 1.249910e-89	0.9541636	0.922	0.487	 3.033156e-85	4	GEM
23	 4.456207e-88	0.9116763	0.967	0.651	 1.081388e-83	4	ATF3
24	 3.365333e-86	0.9877787	0.987	0.727	 8.166652e-82	4	EGR1
25	 9.394457e-78	0.9682875	0.908	0.647	 2.279753e-73	4	GADD45B
26	1.919475e-138	1.9905126	0.861	0.458	4.657990e-134	5	MGP
27	9.240643e-132	1.4313563	0.986	0.705	2.242427e-127	5	GFAP
28	1.216496e-115	1.3187170	1.000	0.973	2.952070e-111	5	CRYAB
29	 5.666323e-84	1.0857134	0.993	0.826	 1.375047e-79	5	SAT1
30	 4.164790e-82	1.0502849	0.979	0.742	 1.010670e-77	5	SPARC
31	6.950002e-194	2.0905266	0.974	0.198	1.686557e-189	6	OLIG1
32	7.405318e-143	1.4975910	0.784	0.097	1.797049e-138	6	DLL3
33	7.041442e-136	1.5304504	0.710	0.135	1.708747e-131	6	RP11-161M6.2
34	1.441405e-128	1.2998207	0.835	0.130	3.497856e-124	6	OLIG2
35	5.824973e-109	1.2827603	0.866	0.255	1.413546e-104	6	HES6
36	6.750011e-135	1.9429577	0.887	0.137	1.638025e-130	7	RN7SK
37	 2.950375e-47	0.7920493	0.647	0.231	 7.159676e-43	7	RN7SL5P
38	 9.355740e-33	0.6402950	1.000	0.961	 2.270358e-28	7	PSAP
39	 7.869821e-19	0.6678567	0.800	0.520	 1.909769e-14	7	LGALS1
40	 7.166468e-18	0.9482868	0.173	0.045	 1.739087e-13	7	VTRNA1-3
41	 9.783170e-77	1.4187583	0.992	0.890	 2.374082e-72	8	SOX4
42	 6.592665e-69	1.1954507	0.992	0.641	 1.599842e-64	8	GADD45G
43	 1.701905e-48	1.1088315	0.931	0.375	 4.130014e-44	8	SOX11
44	 1.367419e-44	1.1624057	0.962	0.552	 3.318316e-40	8	CCND2
45	 7.975585e-14	1.1853511	0.285	0.060	 1.935435e-09	8	CRABP1
46	3.556422e-104	1.8451329	1.000	0.719	8.630370e-100	9	GFAP
47	 1.048235e-64	1.3035226	0.754	0.251	 2.543752e-60	9	GAP43
48	 1.271234e-64	1.0670522	0.770	0.199	 3.084904e-60	9	C1QL1
49	 4.870214e-59	1.3870755	1.000	0.876	 1.181855e-54	9	C1orf61
50	 1.792494e-52	1.1609715	1.000	0.885	 4.349846e-48	9	NUDT4
51	1.680338e-194	2.3275327	1.000	0.171	4.077676e-190	10	UBE2C
52	9.972452e-191	1.6421246	0.960	0.307	2.420015e-186	10	KPNA2
53	3.430345e-176	2.0448305	0.992	0.216	8.324417e-172	10	PTTG1
54	1.397280e-134	1.8128056	0.984	0.165	3.390779e-130	10	TOP2A
55	5.580760e-114	1.6299400	1.000	0.425	1.354283e-109	10	HMGB2
56	 8.707670e-32	1.9755409	1.000	0.026	 2.113090e-27	11	A2M
57	 1.896578e-20	2.0068734	0.727	0.002	 4.602426e-16	11	CLDN5
58	 7.732757e-18	2.1271692	0.818	0.040	 1.876508e-13	11	IFITM3
59	 1.077080e-17	2.2540770	1.000	0.507	 2.613750e-13	11	IGFBP7
60	 4.921112e-16	1.9506717	0.545	0.048	 1.194206e-11	11	COL4A1
