	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1	 1.501212e-51	0.4254570	0.996	0.961	 3.046109e-47	0	RPL32
2	 1.052742e-37	0.3698886	0.993	0.967	 2.136119e-33	0	RPS2
3	 1.097647e-35	0.3514001	0.985	0.941	 2.227235e-31	0	RPS16
4	 1.389675e-29	0.3547438	0.878	0.743	 2.819789e-25	0	RPL12
5	 8.182571e-29	0.4373982	0.257	0.114	 1.660325e-24	0	HIST1H4C
6	3.945846e-137	1.0125003	0.673	0.148	8.006515e-133	1	OLIG1
7	 5.480391e-68	0.5652547	0.638	0.222	 1.112026e-63	1	SMOC1
8	 2.157694e-64	0.4668358	0.460	0.111	 4.378177e-60	1	DLL3
9	 6.085488e-63	0.5683321	0.654	0.320	 1.234806e-58	1	SCD5
10	 1.934775e-45	0.5278906	0.648	0.362	 3.925852e-41	1	CCND2
11	1.032720e-248	1.6473800	0.836	0.067	2.095492e-244	2	DLX6-AS1
12	4.405638e-149	1.2065127	0.854	0.299	8.939480e-145	2	MEG3
13	3.992211e-126	1.0821162	0.702	0.114	8.100596e-122	2	KCTD12
14	4.571124e-103	0.9086586	0.711	0.256	 9.275268e-99	2	LMO4
15	 8.936374e-62	0.8964682	0.637	0.232	 1.813280e-57	2	IGFBP5
16	2.602034e-166	1.6170854	0.923	0.338	5.279788e-162	3	IFI6
17	6.245650e-134	1.2944534	0.801	0.203	1.267305e-129	3	ISG15
18	 1.326052e-87	1.0834194	0.474	0.062	 2.690691e-83	3	CLDN11
19	 1.457786e-68	0.9466293	0.503	0.104	 2.957994e-64	3	PLP1
20	 1.124798e-36	0.9001758	0.224	0.036	 2.282328e-32	3	MBP
21	4.432445e-247	1.3874887	0.921	0.133	8.993875e-243	4	PTTG1
22	1.283049e-211	1.2470545	0.849	0.084	2.603436e-207	4	UBE2C
23	5.020151e-185	1.1602830	0.882	0.203	1.018639e-180	4	HMGB2
24	7.761127e-161	0.9895615	0.744	0.082	1.574810e-156	4	TOP2A
25	4.310929e-109	1.1143046	0.967	0.784	8.747307e-105	4	RP11-620J15.3
26	5.801494e-246	1.6512743	0.897	0.075	1.177181e-241	5	ID3
27	1.879180e-225	1.9194528	0.876	0.068	3.813045e-221	5	GFAP
28	4.468571e-180	1.8103218	0.890	0.323	9.067178e-176	5	CST3
29	6.092175e-161	1.6345939	0.708	0.042	1.236163e-156	5	APOE
30	8.176810e-157	1.9347988	0.780	0.106	1.659157e-152	5	CRYAB
31	1.924633e-140	1.5107799	0.905	0.145	3.905273e-136	6	VIM
32	 1.507293e-92	1.0957989	0.933	0.790	 3.058448e-88	6	FTL
33	 4.113277e-80	1.3772358	0.462	0.022	 8.346251e-76	6	CHI3L1
34	 2.753488e-58	1.2920484	0.600	0.126	 5.587103e-54	6	MT1X
35	 2.082375e-54	1.5172048	0.681	0.216	 4.225348e-50	6	MT2A
36	 1.443346e-76	0.9468599	1.000	0.969	 2.928693e-72	7	TMSB10
37	 7.131685e-62	1.0037574	1.000	0.941	 1.447090e-57	7	TMSB4X
38	 3.091485e-56	0.7749798	1.000	0.976	 6.272932e-52	7	FTH1
39	 2.039531e-51	0.8007451	0.888	0.338	 4.138413e-47	7	STMN2
40	 1.390380e-50	0.7074931	0.840	0.527	 2.821221e-46	7	TXN
41	1.864055e-164	1.6260929	1.000	0.943	3.782353e-160	8	CDK4
42	7.763473e-146	1.2679301	0.988	0.607	1.575286e-141	8	TSFM
43	5.837114e-102	1.3557830	0.910	0.536	 1.184409e-97	8	B4GALNT1
44	 4.575730e-90	1.0168187	0.976	0.700	 9.284615e-86	8	OS9
45	 3.349616e-81	0.9309773	0.849	0.240	 6.796706e-77	8	METTL1
46	 1.398930e-81	0.7420837	0.494	0.017	 2.838569e-77	9	BHLHE22
47	 3.349124e-77	0.8376529	0.945	0.659	 6.795707e-73	9	CALM1
48	 5.834206e-65	0.9366101	0.927	0.336	 1.183819e-60	9	STMN2
49	 1.133293e-53	0.7536138	0.909	0.427	 2.299566e-49	9	MAP1B
50	 1.471993e-50	0.7872166	0.848	0.330	 2.986820e-46	9	STMN4
51	 1.776469e-78	1.2567835	0.630	0.135	 3.604633e-74	10	PAICS
52	 1.885297e-76	1.0296894	0.630	0.130	 3.825456e-72	10	SRP72
53	 3.824767e-68	1.3405216	0.543	0.007	 7.760835e-64	10	PDGFRA
54	 1.223129e-61	0.9126781	0.620	0.082	 2.481851e-57	10	FIP1L1
55	 4.043825e-44	1.0168546	0.587	0.107	 8.205325e-40	10	MYNN
56	 3.144666e-44	1.1891658	0.803	0.202	 6.380841e-40	11	DNAJB1
57	 8.677857e-36	1.2254055	0.833	0.369	 1.760824e-31	11	HSPA1B
58	 5.425882e-27	1.3022856	0.773	0.256	 1.100966e-22	11	EGR1
59	 2.660557e-19	1.0584355	0.682	0.279	 5.398537e-15	11	HSPA1A
60	 3.847421e-17	0.9239217	0.742	0.279	 7.806802e-13	11	FOS
61	 1.503075e-65	3.0031497	1.000	0.093	 3.049890e-61	12	IGFBP7
62	 1.947216e-56	2.4747033	0.897	0.063	 3.951096e-52	12	TIMP1
63	 2.393015e-54	2.4510297	1.000	0.180	 4.855666e-50	12	SPARC
64	 3.116582e-51	2.0231707	0.966	0.055	 6.323856e-47	12	FN1
65	 2.664946e-48	1.8300854	0.828	0.017	 5.407441e-44	12	MIR4435-2HG
66	 2.337485e-48	2.6673027	1.000	0.094	 4.742992e-44	13	IGFBP7
67	 4.041035e-45	2.0384895	0.889	0.033	 8.199663e-41	13	IFI27
68	 7.029760e-42	2.0156215	1.000	0.459	 1.426409e-37	13	B2M
69	 1.632632e-40	2.2352938	1.000	0.181	 3.312774e-36	13	SPARC
70	 3.236274e-28	2.2581417	0.926	0.242	 6.566724e-24	13	MT2A
71	 1.287651e-52	2.9512292	1.000	0.140	 2.612773e-48	14	PLP1
72	 2.237303e-36	1.9334667	1.000	0.225	 4.539712e-32	14	CNP
73	 3.281486e-32	1.7686564	0.812	0.010	 6.658463e-28	14	SEPP1
74	 4.302879e-29	2.0181083	0.938	0.040	 8.730971e-25	14	PTGDS
75	 3.541100e-24	1.9937410	1.000	0.051	 7.185246e-20	14	MBP
76	 1.543594e-26	3.6475426	1.000	0.025	 3.132107e-22	15	SPP1
77	 3.506497e-25	2.6100087	1.000	0.013	 7.115034e-21	15	APOC1
78	 1.856609e-19	2.5218376	1.000	0.004	 3.767246e-15	15	C1QB
79	 3.402588e-14	2.1131415	0.833	0.021	 6.904191e-10	15	CD74
80	 2.530891e-08	1.9997202	0.167	0.112	 5.135432e-04	15	NEAT1
