	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
1	6.279301e-102	1.5934309	0.971	0.376	 1.161608e-97	0	THBS1
2	 2.063598e-80	1.0931477	0.688	0.062	 3.817449e-76	0	SDS
3	 2.982511e-65	1.0361809	0.925	0.302	 5.517347e-61	0	STAB1
4	 4.170067e-64	1.1096809	0.890	0.344	 7.714207e-60	0	ATP1B3
5	 1.285936e-53	0.9892396	0.988	0.722	 2.378853e-49	0	HLA-DRA
6	 8.239885e-78	1.3219624	1.000	0.941	 1.524296e-73	1	MT2A
7	 3.224400e-62	1.2904308	0.959	0.591	 5.964817e-58	1	CHI3L1
8	 2.095412e-59	1.1377640	0.935	0.453	 3.876303e-55	1	MT3
9	 1.923372e-48	1.0990674	0.716	0.182	 3.558046e-44	1	IGFBP2
10	 2.203694e-22	1.1403002	0.515	0.166	 4.076614e-18	1	BCYRN1
11	2.054240e-183	2.9759293	0.947	0.522	3.800139e-179	2	SAA1
12	1.635736e-131	2.4571741	0.895	0.173	3.025948e-127	2	SAA2
13	4.641946e-123	2.6453400	0.901	0.086	8.587136e-119	2	SAA3P
14	2.188663e-116	1.9705520	0.980	0.350	4.048808e-112	2	CHI3L2
15	1.595482e-102	2.2931902	0.882	0.201	 2.951482e-98	2	LTF
16	7.904238e-129	1.9611580	0.992	0.659	1.462205e-124	3	HSPA1A
17	1.868796e-126	1.9717858	0.985	0.579	3.457086e-122	3	HSPA1B
18	 7.311127e-79	1.4928979	0.947	0.430	 1.352485e-74	3	DNAJB1
19	 1.330184e-78	1.3194038	0.773	0.166	 2.460708e-74	3	IER5
20	 3.065530e-65	1.6058887	0.667	0.063	 5.670924e-61	3	HSPA6
21	 2.029254e-82	1.8433386	0.899	0.312	 3.753916e-78	4	GFAP
22	 1.230333e-48	1.1871600	0.674	0.185	 2.275994e-44	4	C1orf61
23	 1.219808e-43	1.0172858	1.000	0.710	 2.256523e-39	4	CLU
24	 7.970642e-25	1.2153538	0.380	0.054	 1.474489e-20	4	RN7SK
25	 9.511264e-22	0.9746901	0.736	0.364	 1.759489e-17	4	CRYAB
26	 2.956668e-60	1.1136510	0.871	0.216	 5.469540e-56	5	S100A4
27	 6.687866e-45	1.1470652	0.806	0.254	 1.237188e-40	5	LYZ
28	 9.386109e-36	0.8744188	0.976	0.594	 1.736336e-31	5	HLA-DRB1
29	 9.908791e-30	0.8465268	0.726	0.279	 1.833027e-25	5	HLA-DRB5
30	 5.073523e-24	0.9386437	0.645	0.237	 9.385510e-20	5	S100A9
31	 3.110328e-64	2.0731466	0.856	0.157	 5.753796e-60	6	FCGBP
32	 3.525789e-56	1.8063884	0.990	0.711	 6.522356e-52	6	SPP1
33	 3.935410e-50	1.3850120	1.000	0.497	 7.280115e-46	6	C1QB
34	 3.224712e-49	1.2475150	0.969	0.363	 5.965395e-45	6	C1QA
35	 5.702532e-43	1.3122735	0.897	0.347	 1.054911e-38	6	PLTP
36	 1.377388e-41	1.0896659	1.000	0.997	 2.548029e-37	7	FTH1
37	 4.802559e-37	1.0716037	0.701	0.280	 8.884254e-33	7	CSTB
38	 8.503602e-32	1.0475184	0.766	0.193	 1.573081e-27	7	GPNMB
39	 4.719412e-29	1.3985924	0.779	0.301	 8.730440e-25	7	HMOX1
40	 1.104634e-12	1.1459708	0.221	0.037	 2.043463e-08	7	CXCL5
41	 9.793781e-74	1.2246595	1.000	0.826	 1.811752e-69	8	RPS27
42	 9.410573e-52	1.0669998	1.000	0.906	 1.740862e-47	8	RPS29
43	 1.948529e-48	1.0566499	0.597	0.009	 3.604584e-44	8	TRBC2
44	 2.600400e-36	1.1188556	0.448	0.007	 4.810480e-32	8	CCL5
45	 4.901858e-09	1.6633202	0.164	0.010	 9.067948e-05	8	GNLY
46	 1.746855e-17	1.2822641	0.719	0.341	 3.231507e-13	9	MT1XP1
47	 1.877764e-15	1.2091248	0.797	0.580	 3.473676e-11	9	MT1X
48	 1.151884e-14	1.2434802	0.703	0.373	 2.130870e-10	9	MT2P1
49	 1.011706e-13	1.1876462	0.688	0.314	 1.871554e-09	9	MT1G
50	 6.336334e-12	1.1510270	0.984	0.947	 1.172158e-07	9	MT2A
51	 6.400099e-26	1.4781323	0.925	0.396	 1.183954e-21	10	TUBA1A
52	 4.055205e-21	1.1496197	0.550	0.093	 7.501724e-17	10	RBP1
53	 1.260233e-17	1.1263977	0.775	0.206	 2.331306e-13	10	TUBB2B
54	 2.009605e-13	1.0018209	0.275	0.008	 3.717569e-09	10	NNAT
55	 4.204489e-11	0.9524095	0.450	0.079	 7.777885e-07	10	POSTN
56	 9.870045e-37	1.7606170	0.676	0.205	 1.825860e-32	11	IGFBP7
57	 1.286043e-15	1.2663976	0.351	0.048	 2.379051e-11	11	COL4A1
58	 1.397312e-14	1.0078437	0.324	0.049	 2.584887e-10	11	COL4A2
59	 3.080567e-14	1.1540640	0.243	0.005	 5.698740e-10	11	CLDN5
60	 5.991759e-13	0.9582514	0.432	0.040	 1.108415e-08	11	CTGF
