cellID	cellGroup	aggregate	locusCt	median
X1772122_199_D05	reference	165.973505409652	8199	1.00113545496125
X1772122_207_F01	reference	151.102841790386	8199	1.00113545496125
X1772122_201_A04	reference	175.838944721735	8199	1.00113545496125
X1772122_318_E01	reference	185.723019671634	8199	1.00113545496125
X1772122_199_D07	reference	210.849788652186	8199	1.00113545496125
X1772122_264_H05	reference	179.060402336965	8199	1.00113545496125
X1772122_199_B12	reference	206.521453299832	8199	1.00113545496125
X1772122_201_G11	reference	153.746208444393	8199	1.00113545496125
X1772122_199_E05	reference	224.79175730697	8199	1.00113545496125
X1772122_199_D10	reference	164.953373587272	8199	1.00113545496125
X1772122_199_A09	reference	154.807448227498	8199	1.00113545496125
X1772122_199_D08	reference	175.389139265934	8199	1.00113545496125
X1772122_200_F06	reference	122.881205275647	8199	1.00113545496125
X1772122_200_D01	reference	141.388238397659	8199	1.00113545496125
X1772122_200_B06	reference	153.025731964577	8199	1.00113545496125
X1772122_203_H11	reference	216.796142286466	8199	1.00113545496125
X1772122_199_A06	reference	207.558258944982	8199	1.00113545496125
X1772122_199_F01	reference	180.063441618234	8199	1.00113545496125
X1772122_199_A07	reference	193.946978393042	8199	1.00113545496125
X1772122_200_C04	reference	118.19982908697	8199	1.00113545496125
X1772122_199_H03	reference	119.133912100079	8199	1.00113545496125
X1772122_203_B07	reference	121.699520298819	8199	1.00113545496125
X1772122_199_E03	reference	101.19754316395	8199	1.00113545496125
X1772122_201_E02	reference	95.7016806987205	8199	1.00113545496125
X1772122_199_D01	reference	156.019458031052	8199	1.00113545496125
X1772122_203_D01	reference	106.265385476666	8199	1.00113545496125
X1772121_293_E01	reference	101.502989063852	8199	1.00113545496125
X1772122_199_H08	reference	131.685159047057	8199	1.00113545496125
X1772122_203_H03	reference	109.316290093362	8199	1.00113545496125
X1772122_203_F09	reference	101.369595660795	8199	1.00113545496125
X1772122_199_F04	reference	152.879898403647	8199	1.00113545496125
X1772122_199_B07	reference	152.471087592569	8199	1.00113545496125
X1772121_288_B06	reference	152.545150182071	8199	1.00113545496125
X1772122_199_D06	reference	239.001288916057	8199	1.00113545496125
X1772122_199_H01	reference	224.126162150182	8199	1.00113545496125
X1772122_199_A05	reference	208.032890841828	8199	1.00113545496125
X1772122_199_G03	reference	249.915445587733	8199	1.00113545496125
X1772122_200_B01	reference	193.788287521924	8199	1.00113545496125
X1772122_199_D03	reference	233.95921248276	8199	1.00113545496125
X1772122_199_E09	reference	256.163597837234	8199	1.00113545496125
X1772122_199_D02	reference	210.012432565135	8199	1.00113545496125
X1772122_199_E08	reference	284.122277514324	8199	1.00113545496125
X1772122_199_B03	reference	286.361336723419	8199	1.00113545496125
X1772122_201_D06	reference	204.743798276834	8199	1.00113545496125
X1772075_298_A10	reference	223.534052689516	8199	1.00113545496125
X1772122_200_G05	reference	261.899146742058	8199	1.00113545496125
X1772122_199_A01	reference	232.554057808726	8199	1.00113545496125
X1772075_298_B11	reference	202.050361519661	8199	1.00113545496125
X1772122_199_C05	reference	193.463304810804	8199	1.00113545496125
X1772121_282_G06	reference	239.568657921254	8199	1.00113545496125
X1772122_200_A06	reference	146.291652431568	8199	1.00113545496125
X1772121_288_G03	reference	131.504638466167	8199	1.00113545496125
X1772078_107_G11	reference	185.147565040393	8199	1.00113545496125
X1772096_095_F06	reference	188.894240547727	8199	1.00113545496125
X1772122_203_H01	reference	173.262953454661	8199	1.00113545496125
X1772122_203_F02	reference	140.253767976843	8199	1.00113545496125
X1772122_264_F12	reference	174.196125753787	8199	1.00113545496125
X1772122_203_A06	reference	161.471840428036	8199	1.00113545496125
X1772121_291_A10	reference	166.413908092212	8199	1.00113545496125
X1772122_236_C01	reference	165.702722013108	8199	1.00113545496125
X1772096_095_H08	reference	157.714688048922	8199	1.00113545496125
X1772122_200_D11	reference	168.672903556231	8199	1.00113545496125
X1772121_282_D01	reference	161.681464597806	8199	1.00113545496125
X1772121_282_D06	reference	153.712549163308	8199	1.00113545496125
X1772122_224_A01	reference	131.347089921814	8199	1.00113545496125
X1772075_298_E10	reference	140.706883381961	8199	1.00113545496125
X1772122_199_C03	reference	202.421647024007	8199	1.00113545496125
X1772122_264_H08	reference	147.287205231942	8199	1.00113545496125
X1772121_282_G12	reference	120.048478602868	8199	1.00113545496125
X1772122_203_C01	reference	142.565239711231	8199	1.00113545496125
X1772122_207_F03	reference	161.841322791541	8199	1.00113545496125
X1772122_199_H07	reference	147.642654234986	8199	1.00113545496125
X1772075_299_G11	reference	143.25186920555	8199	1.00113545496125
X1772122_199_A08	reference	181.319002838249	8199	1.00113545496125
X1772078_002_F04	reference	156.811379448287	8199	1.00113545496125
X1772078_001_B12	reference	139.3073293656	8199	1.00113545496125
X1772075_298_A03	reference	199.965028668194	8199	1.00113545496125
X1772122_201_G03	reference	150.036101878058	8199	1.00113545496125
X1772075_298_D03	reference	154.043888865239	8199	1.00113545496125
X1772075_298_D02	reference	197.44864578785	8199	1.00113545496125
X1772075_298_C04	reference	211.976081344061	8199	1.00113545496125
X1772121_282_H06	reference	152.091191118857	8199	1.00113545496125
X1772121_282_B12	reference	151.288700707803	8199	1.00113545496125
X1772075_299_C08	reference	144.294734444869	8199	1.00113545496125
X1772078_107_A12	reference	151.169398249191	8199	1.00113545496125
X1772122_264_E02	reference	198.587148680851	8199	1.00113545496125
X1772122_203_F03	reference	191.739667115858	8199	1.00113545496125
X1772122_199_G07	reference	193.814429729052	8199	1.00113545496125
X1772075_298_A05	reference	199.307725192299	8199	1.00113545496125
X1772122_207_A03	reference	199.785896536544	8199	1.00113545496125
X1772121_288_F03	reference	195.088413913977	8199	1.00113545496125
X1772122_223_B02	reference	150.523740327319	8199	1.00113545496125
X1772122_200_C08	reference	147.013356377365	8199	1.00113545496125
X1772122_201_E10	reference	166.150963229352	8199	1.00113545496125
X1772122_199_D04	reference	196.91399867487	8199	1.00113545496125
X1772122_203_F01	reference	143.384771988395	8199	1.00113545496125
X1772122_199_G09	reference	159.639883246324	8199	1.00113545496125
X1772122_203_C09	reference	186.722767420944	8199	1.00113545496125
X1772122_200_F07	reference	198.077227370325	8199	1.00113545496125
X1772075_298_C12	reference	215.579417430363	8199	1.00113545496125
X1772121_282_A06	reference	228.612775805662	8199	1.00113545496125
X1772078_002_H05	reference	233.536173579307	8199	1.00113545496125
X1772075_298_E07	reference	184.274158719832	8199	1.00113545496125
X1772121_288_F06	reference	212.253692180837	8199	1.00113545496125
X1772075_298_B09	reference	188.935316909488	8199	1.00113545496125
X1772122_207_F08	reference	210.920992803085	8199	1.00113545496125
X1772122_200_B08	reference	210.735440898931	8199	1.00113545496125
X1772122_200_H09	reference	197.850257452845	8199	1.00113545496125
X1772071_027_B05	reference	226.074276932008	8199	1.00113545496125
X1772121_288_F10	reference	190.001838082204	8199	1.00113545496125
X1772122_199_F03	reference	199.84681449472	8199	1.00113545496125
X1772121_293_G11	reference	198.135287041165	8199	1.00113545496125
X1772122_224_H02	reference	170.799259808357	8199	1.00113545496125
X1772096_160_D01	reference	159.204263310402	8199	1.00113545496125
X1772121_293_G01	reference	187.807329535861	8199	1.00113545496125
X1772122_201_B12	reference	108.047413950435	8199	1.00113545496125
X1772122_236_D10	reference	113.973564701393	8199	1.00113545496125
X1772096_160_H12	reference	116.018795485286	8199	1.00113545496125
X1772122_201_E01	reference	142.823420807881	8199	1.00113545496125
X1772122_208_H05	reference	122.280713591655	8199	1.00113545496125
X1772122_203_G10	reference	98.0074065084791	8199	1.00113545496125
X1772122_236_G11	reference	105.597274518841	8199	1.00113545496125
X1772121_288_D12	reference	134.388184258826	8199	1.00113545496125
X1772122_236_D01	reference	130.700489285208	8199	1.00113545496125
X1772096_095_E11	reference	173.71027725481	8199	1.00113545496125
X1772121_291_G02	reference	107.325289714245	8199	1.00113545496125
X1772071_027_B04	reference	98.0099875827369	8199	1.00113545496125
X1772121_291_G11	reference	67.4504510085577	8199	1.00113545496125
X1772121_291_A05	reference	76.2551770647501	8199	1.00113545496125
X1772121_291_C01	reference	89.425157618924	8199	1.00113545496125
X1772122_236_G04	reference	74.1262062090875	8199	1.00113545496125
X1772096_160_B04	reference	72.4828548926704	8199	1.00113545496125
X1772122_236_C06	reference	70.151928030582	8199	1.00113545496125
X1772096_160_C04	reference	68.9131870906909	8199	1.00113545496125
X1772122_264_D04	reference	78.4917595397563	8199	1.00113545496125
X1772121_291_E12	reference	72.2625993221704	8199	1.00113545496125
X1772096_160_A09	reference	96.6382139454488	8199	1.00113545496125
X1772121_288_D11	reference	86.8535165826405	8199	1.00113545496125
X1772122_236_G06	reference	76.8845750470061	8199	1.00113545496125
X1772096_095_D06	reference	82.2829509886621	8199	1.00113545496125
X1772096_160_G02	reference	82.6002048484343	8199	1.00113545496125
X1772096_095_E01	reference	80.5475218937728	8199	1.00113545496125
X1772096_160_E01	reference	72.1367463319016	8199	1.00113545496125
X1772078_001_E03	reference	91.7373541612228	8199	1.00113545496125
X1772096_095_E02	reference	80.7013374897619	8199	1.00113545496125
X1772096_095_A10	reference	81.3935255290162	8199	1.00113545496125
X1772121_291_F03	reference	86.3372511331814	8199	1.00113545496125
X1772121_293_E09	reference	80.7862293934007	8199	1.00113545496125
X1772096_160_C06	reference	70.7462978899812	8199	1.00113545496125
X1772096_160_D12	reference	81.9815616751306	8199	1.00113545496125
X1772122_201_A02	reference	89.8780880440231	8199	1.00113545496125
X1772122_236_F12	reference	113.57896336277	8199	1.00113545496125
X1772122_316_E05	reference	117.501000022553	8199	1.00113545496125
X1772121_288_A07	reference	107.525323855186	8199	1.00113545496125
X1772122_201_H10	reference	98.8643971600967	8199	1.00113545496125
X1772122_201_C06	reference	87.6811932995923	8199	1.00113545496125
X1772121_291_G06	reference	89.6537169005398	8199	1.00113545496125
X1772122_236_C12	reference	78.0650434807064	8199	1.00113545496125
X1772122_236_H04	reference	89.7473315071923	8199	1.00113545496125
X1772122_236_D09	reference	93.7810055669659	8199	1.00113545496125
X1772122_201_G07	reference	75.2699956664972	8199	1.00113545496125
X1772121_293_B07	reference	77.4341046933796	8199	1.00113545496125
X1772122_203_D02	reference	98.1385533125009	8199	1.00113545496125
X1772122_200_B03	reference	72.8235101579923	8199	1.00113545496125
X1772122_207_D07	reference	86.9105214322015	8199	1.00113545496125
X1772122_264_C01	reference	89.9338860236987	8199	1.00113545496125
X1772122_236_A09	reference	83.8407866730972	8199	1.00113545496125
X1772121_291_C07	reference	60.0053521274539	8199	1.00113545496125
X1772122_236_A04	reference	58.3008537927838	8199	1.00113545496125
X1772122_236_B06	reference	81.8434038517913	8199	1.00113545496125
X1772122_264_C11	reference	89.2088113660847	8199	1.00113545496125
X1772122_264_H04	reference	89.2931337273586	8199	1.00113545496125
X1772122_236_E10	reference	97.9449512771135	8199	1.00113545496125
X1772122_208_D11	reference	106.109548202306	8199	1.00113545496125
X1772096_160_H01	reference	92.9401818936058	8199	1.00113545496125
X1772122_200_H03	reference	143.70742699134	8199	1.00113545496125
X1772122_203_C03	reference	144.801477484777	8199	1.00113545496125
X1772122_201_G04	reference	108.9394762614	8199	1.00113545496125
X1772121_283_F03	reference	98.6396506761863	8199	1.00113545496125
X1772121_283_F05	reference	94.9301257503185	8199	1.00113545496125
X1772096_095_A05	reference	102.152552991208	8199	1.00113545496125
X1772122_201_D05	reference	117.652144561017	8199	1.00113545496125
X1772122_264_H02	reference	65.2218222012133	8199	1.00113545496125
X1772122_264_B08	reference	64.5901536918126	8199	1.00113545496125
X1772122_226_H08	reference	67.0063184620735	8199	1.00113545496125
X1772096_095_C11	reference	89.6505335578161	8199	1.00113545496125
X1772122_203_C11	reference	67.1872327966698	8199	1.00113545496125
X1772122_208_E09	reference	58.8183616899907	8199	1.00113545496125
X1772122_207_A10	reference	67.3076708640158	8199	1.00113545496125
X1772122_207_A05	reference	67.6725467473552	8199	1.00113545496125
X1772121_293_D03	reference	66.9912008278432	8199	1.00113545496125
X1772122_201_H07	reference	74.5138084553257	8199	1.00113545496125
X1772122_201_A03	reference	68.3326516972673	8199	1.00113545496125
X1772122_203_B03	reference	59.2129496385934	8199	1.00113545496125
X1772121_291_A03	reference	64.1259231644941	8199	1.00113545496125
X1772121_283_A03	reference	69.6830365093707	8199	1.00113545496125
X1772121_291_B02	reference	57.0586138497925	8199	1.00113545496125
X1772122_236_B09	reference	37.9433786432745	8199	1.00113545496125
X1772096_095_D07	reference	46.1422037489871	8199	1.00113545496125
X1772078_001_D05	reference	35.9929065876736	8199	1.00113545496125
X1772121_283_D12	reference	44.7987034653093	8199	1.00113545496125
X1772121_283_C03	reference	32.4084516693447	8199	1.00113545496125
X1772122_236_F05	reference	61.3699952290516	8199	1.00113545496125
X1772122_264_C04	reference	51.2928038378036	8199	1.00113545496125
X1772122_236_A07	reference	42.6659026254496	8199	1.00113545496125
X1772121_283_A10	reference	52.6489956411024	8199	1.00113545496125
X1772121_291_G12	reference	32.2902879766247	8199	1.00113545496125
X1772122_264_C08	reference	63.3165167639468	8199	1.00113545496125
X1772121_283_D11	reference	66.6392759139683	8199	1.00113545496125
X1772067_089_G08	reference	97.8116921573789	8199	1.00113545496125
X1772122_264_G02	reference	64.2142583224262	8199	1.00113545496125
X1772122_264_F05	reference	60.951659651243	8199	1.00113545496125
X1772121_283_E02	reference	82.4849660824046	8199	1.00113545496125
X1772122_236_D06	reference	91.1104621277667	8199	1.00113545496125
X1772122_208_B06	reference	125.256498865639	8199	1.00113545496125
X1772121_293_C10	reference	119.055962400099	8199	1.00113545496125
X1772096_095_C02	reference	126.74751871194	8199	1.00113545496125
X1772096_095_G11	reference	92.5238365590244	8199	1.00113545496125
X1772071_027_H01	reference	103.965612037693	8199	1.00113545496125
X1772121_283_F08	reference	115.26618459785	8199	1.00113545496125
X1772121_283_F07	reference	65.3030722605713	8199	1.00113545496125
X1772121_288_G05	reference	81.4986983412957	8199	1.00113545496125
X1772121_283_B12	reference	84.2903054240328	8199	1.00113545496125
X1772121_283_C01	reference	94.5577687579304	8199	1.00113545496125
X1772122_207_G05	reference	92.7930194991978	8199	1.00113545496125
X1772121_288_E06	reference	125.585067620037	8199	1.00113545496125
X1772096_160_H04	reference	123.017498019884	8199	1.00113545496125
X1772122_203_F07	reference	125.231524800087	8199	1.00113545496125
X1772121_283_H12	reference	130.719385446304	8199	1.00113545496125
X1772122_200_D09	reference	94.0593175222385	8199	1.00113545496125
X1772122_201_B10	reference	105.772323684101	8199	1.00113545496125
X1772122_236_B05	reference	98.6651070540299	8199	1.00113545496125
X1772122_200_D06	reference	113.600988222728	8199	1.00113545496125
X1772121_283_A01	reference	108.238318294752	8199	1.00113545496125
X1772121_293_A09	reference	99.1126297954999	8199	1.00113545496125
X1772122_200_A01	reference	105.796501406026	8199	1.00113545496125
X1772122_208_H11	reference	88.6187385418135	8199	1.00113545496125
X1772122_207_D09	reference	97.054690332543	8199	1.00113545496125
X1772122_201_F01	reference	91.9017088318564	8199	1.00113545496125
X1772122_203_E06	reference	78.0132510473132	8199	1.00113545496125
